"행정구역코드","year","region","수도권여부","y","grade"
31380,2013,"양평군","비수도권",51,"B"
31380,2014,"양평군","비수도권",47.5,"B"
31380,2015,"양평군","비수도권",50,"B"
31380,2016,"양평군","비수도권",46.7,"B"
31380,2017,"양평군","비수도권",48.3,"B"
31380,2018,"양평군","비수도권",41.7,"C"
31380,2019,"양평군","비수도권",45.2,"B"
31380,2020,"양평군","비수도권",59.2,"A"
31380,2021,"양평군","비수도권",51.3,"B"
31280,2008,"여주시","비수도권",45.3,"B"
31280,2009,"여주시","비수도권",43.2,"C"
31280,2010,"여주시","비수도권",49.9,"B"
31280,2011,"여주시","비수도권",51.5,"B"
31280,2012,"여주시","비수도권",61.3,"A"
31280,2013,"여주시","비수도권",44.8,"C"
31280,2014,"여주시","비수도권",45.8,"B"
31280,2015,"여주시","비수도권",51.1,"B"
31280,2016,"여주시","비수도권",47.8,"B"
31280,2017,"여주시","비수도권",47.4,"B"
31280,2018,"여주시","비수도권",38.8,"D"
31280,2019,"여주시","비수도권",59.7,"A"
31280,2020,"여주시","비수도권",60.1,"A"
31280,2021,"여주시","비수도권",48.7,"B"
31350,2008,"연천군","비수도권",54.7,"B"
31350,2009,"연천군","비수도권",52.8,"B"
31350,2010,"연천군","비수도권",42.9,"C"
31350,2011,"연천군","비수도권",49.4,"B"
31350,2012,"연천군","비수도권",52.1,"B"
31350,2013,"연천군","비수도권",64.6,"A"
31350,2014,"연천군","비수도권",48.4,"B"
31350,2015,"연천군","비수도권",46.2,"B"
31350,2016,"연천군","비수도권",57.1,"A"
31350,2017,"연천군","비수도권",52,"B"
31350,2018,"연천군","비수도권",51.5,"B"
31350,2019,"연천군","비수도권",37.8,"D"
31350,2020,"연천군","비수도권",56.3,"A"
31350,2021,"연천군","비수도권",41.7,"C"
31030,2008,"의정부시","비수도권",50.5,"B"
31030,2009,"의정부시","비수도권",43.3,"C"
31030,2010,"의정부시","비수도권",45.9,"B"
31030,2011,"의정부시","비수도권",44.8,"C"
31030,2012,"의정부시","비수도권",45.2,"B"
31030,2013,"의정부시","비수도권",45.6,"B"
31030,2014,"의정부시","비수도권",44.7,"C"
31030,2015,"의정부시","비수도권",41.6,"C"
31030,2016,"의정부시","비수도권",48.3,"B"
31030,2017,"의정부시","비수도권",41.6,"C"
31030,2018,"의정부시","비수도권",48.7,"B"
31030,2019,"의정부시","비수도권",40,"C"
31030,2020,"의정부시","비수도권",54.9,"B"
31030,2021,"의정부시","비수도권",49.8,"B"
31210,2008,"이천시","비수도권",55.9,"A"
31210,2009,"이천시","비수도권",47.1,"B"
31210,2010,"이천시","비수도권",45,"B"
31210,2011,"이천시","비수도권",44.2,"C"
31210,2012,"이천시","비수도권",46.2,"B"
31210,2013,"이천시","비수도권",42.7,"C"
31210,2014,"이천시","비수도권",42.4,"C"
31210,2015,"이천시","비수도권",50.8,"B"
31210,2016,"이천시","비수도권",50.4,"B"
31210,2017,"이천시","비수도권",47,"B"
31210,2018,"이천시","비수도권",48.3,"B"
31210,2019,"이천시","비수도권",45.7,"B"
31210,2020,"이천시","비수도권",48.5,"B"
31210,2021,"이천시","비수도권",51,"B"
31200,2008,"파주시","비수도권",52.1,"B"
31200,2009,"파주시","비수도권",46.8,"B"
31200,2010,"파주시","비수도권",37.7,"D"
31200,2011,"파주시","비수도권",44.1,"C"
31200,2012,"파주시","비수도권",46,"B"
31200,2013,"파주시","비수도권",46.2,"B"
31200,2014,"파주시","비수도권",42,"C"
31200,2015,"파주시","비수도권",42.9,"C"
31200,2016,"파주시","비수도권",48.1,"B"
31200,2017,"파주시","비수도권",43.4,"C"
31200,2018,"파주시","비수도권",43.9,"C"
31200,2019,"파주시","비수도권",40.5,"C"
31200,2020,"파주시","비수도권",58.6,"A"
31200,2021,"파주시","비수도권",53.8,"B"
31270,2008,"포천시","비수도권",53.7,"B"
31270,2009,"포천시","비수도권",53.3,"B"
31270,2010,"포천시","비수도권",45.7,"B"
31270,2011,"포천시","비수도권",43.4,"C"
31270,2012,"포천시","비수도권",53.7,"B"
31270,2013,"포천시","비수도권",54.1,"B"
31270,2014,"포천시","비수도권",42.9,"C"
31270,2015,"포천시","비수도권",45.7,"B"
31270,2016,"포천시","비수도권",49,"B"
31270,2017,"포천시","비수도권",44.8,"C"
31270,2018,"포천시","비수도권",47.6,"B"
31270,2019,"포천시","비수도권",51.4,"B"
31270,2020,"포천시","비수도권",59.2,"A"
31270,2021,"포천시","비수도권",43.1,"C"
31180,2008,"하남시","비수도권",46.4,"B"
31180,2009,"하남시","비수도권",40.4,"C"
31180,2010,"하남시","비수도권",47.7,"B"
31180,2011,"하남시","비수도권",45,"B"
31180,2012,"하남시","비수도권",51.1,"B"
31180,2013,"하남시","비수도권",46.9,"B"
31180,2014,"하남시","비수도권",46.9,"B"
31180,2015,"하남시","비수도권",50.8,"B"
31180,2016,"하남시","비수도권",43.6,"C"
31180,2017,"하남시","비수도권",47.4,"B"
31180,2018,"하남시","비수도권",41,"C"
31180,2019,"하남시","비수도권",39.8,"D"
31180,2020,"하남시","비수도권",61.1,"A"
31180,2021,"하남시","비수도권",57,"A"
31060,2008,"광명시","비수도권",49.8,"B"
31060,2009,"광명시","비수도권",45.8,"B"
31060,2010,"광명시","비수도권",45,"B"
31060,2011,"광명시","비수도권",45.8,"B"
31060,2012,"광명시","비수도권",43,"C"
31060,2013,"광명시","비수도권",43.6,"C"
31060,2014,"광명시","비수도권",40.6,"C"
31060,2015,"광명시","비수도권",46.8,"B"
31060,2016,"광명시","비수도권",43.1,"C"
31060,2017,"광명시","비수도권",45.7,"B"
31060,2018,"광명시","비수도권",38.5,"D"
31060,2019,"광명시","비수도권",50,"B"
31060,2020,"광명시","비수도권",63.7,"A"
31060,2021,"광명시","비수도권",47.8,"B"
31250,2008,"광주시","비수도권",53.2,"B"
31250,2009,"광주시","비수도권",48.4,"B"
31250,2010,"광주시","비수도권",52.3,"B"
31250,2011,"광주시","비수도권",47.9,"B"
31250,2012,"광주시","비수도권",40.9,"C"
31250,2013,"광주시","비수도권",42.7,"C"
31250,2014,"광주시","비수도권",52.6,"B"
31250,2015,"광주시","비수도권",49.8,"B"
31250,2016,"광주시","비수도권",42.2,"C"
31250,2017,"광주시","비수도권",49.3,"B"
31250,2018,"광주시","비수도권",49.1,"B"
31250,2019,"광주시","비수도권",51.5,"B"
31250,2020,"광주시","비수도권",70.1,"A"
31250,2021,"광주시","비수도권",49.8,"B"
31160,2008,"군포시","비수도권",45.3,"B"
31160,2009,"군포시","비수도권",43.8,"C"
31160,2010,"군포시","비수도권",44.6,"C"
31160,2011,"군포시","비수도권",45.3,"B"
31160,2012,"군포시","비수도권",45.1,"B"
31160,2013,"군포시","비수도권",41.8,"C"
31160,2014,"군포시","비수도권",42.9,"C"
31160,2015,"군포시","비수도권",39,"D"
31160,2016,"군포시","비수도권",44.6,"C"
31160,2017,"군포시","비수도권",41.5,"C"
31160,2018,"군포시","비수도권",40.3,"C"
31160,2019,"군포시","비수도권",31.6,"D"
31160,2020,"군포시","비수도권",58.2,"A"
31160,2021,"군포시","비수도권",52.9,"B"
31020,2008,"성남시","비수도권",52.6,"B"
31020,2009,"성남시","비수도권",57.1,"A"
31020,2010,"성남시","비수도권",56.8,"A"
31020,2011,"성남시","비수도권",52.7,"B"
31020,2012,"성남시","비수도권",49.2,"B"
31020,2013,"성남시","비수도권",45.9,"B"
31020,2014,"성남시","비수도권",47.3,"B"
31020,2015,"성남시","비수도권",50.1,"B"
31020,2016,"성남시","비수도권",44.6,"C"
31020,2017,"성남시","비수도권",43.7,"C"
31020,2018,"성남시","비수도권",45.2,"B"
31020,2019,"성남시","비수도권",46.1,"B"
31020,2020,"성남시","비수도권",55.2,"A"
31020,2021,"성남시","비수도권",48,"B"
31010,2008,"수원시","비수도권",47.7,"B"
31010,2009,"수원시","비수도권",45.5,"B"
31010,2010,"수원시","비수도권",46.7,"B"
31010,2011,"수원시","비수도권",42.1,"C"
31010,2012,"수원시","비수도권",44.1,"C"
31010,2013,"수원시","비수도권",43.8,"C"
31010,2014,"수원시","비수도권",44.4,"C"
31010,2015,"수원시","비수도권",43.8,"C"
31010,2016,"수원시","비수도권",42.7,"C"
31010,2017,"수원시","비수도권",43.8,"C"
31010,2018,"수원시","비수도권",37.8,"D"
31010,2019,"수원시","비수도권",38.8,"D"
31010,2020,"수원시","비수도권",57.1,"A"
31010,2021,"수원시","비수도권",44.7,"C"
31150,2008,"시흥시","비수도권",53.4,"B"
31150,2009,"시흥시","비수도권",46.5,"B"
31150,2010,"시흥시","비수도권",45.8,"B"
31150,2011,"시흥시","비수도권",49.9,"B"
31150,2012,"시흥시","비수도권",50.9,"B"
31150,2013,"시흥시","비수도권",48.4,"B"
31150,2014,"시흥시","비수도권",44.1,"C"
31150,2015,"시흥시","비수도권",40.8,"C"
31150,2016,"시흥시","비수도권",39,"D"
31150,2017,"시흥시","비수도권",39.2,"D"
31150,2018,"시흥시","비수도권",45.5,"B"
31150,2019,"시흥시","비수도권",39.6,"D"
31150,2020,"시흥시","비수도권",54,"B"
31150,2021,"시흥시","비수도권",49.7,"B"
31090,2008,"안산시","비수도권",49.4,"B"
31090,2009,"안산시","비수도권",48,"B"
31090,2010,"안산시","비수도권",46.4,"B"
31090,2011,"안산시","비수도권",40.7,"C"
31090,2012,"안산시","비수도권",38.8,"D"
31090,2013,"안산시","비수도권",40.6,"C"
31090,2014,"안산시","비수도권",38.2,"D"
31090,2015,"안산시","비수도권",37.9,"D"
31090,2016,"안산시","비수도권",38.6,"D"
31090,2017,"안산시","비수도권",41.9,"C"
31090,2018,"안산시","비수도권",31.6,"D"
31090,2019,"안산시","비수도권",32.8,"D"
31090,2020,"안산시","비수도권",47.3,"B"
31090,2021,"안산시","비수도권",43.5,"C"
31220,2008,"안성시","비수도권",46.7,"B"
31220,2009,"안성시","비수도권",46.8,"B"
31220,2010,"안성시","비수도권",42.1,"C"
31220,2011,"안성시","비수도권",44.9,"C"
31220,2012,"안성시","비수도권",40,"C"
31220,2013,"안성시","비수도권",41.8,"C"
31220,2014,"안성시","비수도권",41.7,"C"
31220,2015,"안성시","비수도권",49.3,"B"
31220,2016,"안성시","비수도권",43.7,"C"
31220,2017,"안성시","비수도권",39.7,"D"
31220,2018,"안성시","비수도권",38.6,"D"
31220,2019,"안성시","비수도권",38.3,"D"
31220,2020,"안성시","비수도권",48.8,"B"
31220,2021,"안성시","비수도권",38.9,"D"
31040,2008,"안양시","비수도권",45.5,"B"
31040,2009,"안양시","비수도권",39.8,"D"
31040,2010,"안양시","비수도권",45,"B"
31040,2011,"안양시","비수도권",41.7,"C"
31040,2012,"안양시","비수도권",43.7,"C"
31040,2013,"안양시","비수도권",44.1,"C"
31040,2014,"안양시","비수도권",40.6,"C"
31040,2015,"안양시","비수도권",45.6,"B"
31040,2016,"안양시","비수도권",42.6,"C"
31040,2017,"안양시","비수도권",43.6,"C"
31040,2018,"안양시","비수도권",40.2,"C"
31040,2019,"안양시","비수도권",37.8,"D"
31040,2020,"안양시","비수도권",55.3,"A"
31040,2021,"안양시","비수도권",47.5,"B"
31140,2008,"오산시","비수도권",40.7,"C"
31140,2009,"오산시","비수도권",38.1,"D"
31140,2010,"오산시","비수도권",41,"C"
31140,2011,"오산시","비수도권",40,"C"
31140,2012,"오산시","비수도권",43.5,"C"
31140,2013,"오산시","비수도권",42.1,"C"
31140,2014,"오산시","비수도권",37.5,"D"
31140,2015,"오산시","비수도권",46.1,"B"
31140,2016,"오산시","비수도권",41.7,"C"
31140,2017,"오산시","비수도권",42.2,"C"
31140,2018,"오산시","비수도권",33.2,"D"
31140,2019,"오산시","비수도권",32.2,"D"
31140,2020,"오산시","비수도권",51.4,"B"
31140,2021,"오산시","비수도권",50.8,"B"
31190,2008,"용인시","비수도권",49,"B"
31190,2009,"용인시","비수도권",40.8,"C"
31190,2010,"용인시","비수도권",46.2,"B"
31190,2011,"용인시","비수도권",47.3,"B"
31190,2012,"용인시","비수도권",46.2,"B"
31190,2013,"용인시","비수도권",47.3,"B"
31190,2014,"용인시","비수도권",44.1,"C"
31190,2015,"용인시","비수도권",45.4,"B"
31190,2016,"용인시","비수도권",44.3,"C"
31190,2017,"용인시","비수도권",44.2,"C"
31190,2018,"용인시","비수도권",41.1,"C"
31190,2019,"용인시","비수도권",42,"C"
31190,2020,"용인시","비수도권",58.9,"A"
31190,2021,"용인시","비수도권",51.2,"B"
31170,2008,"의왕시","비수도권",50.5,"B"
31170,2009,"의왕시","비수도권",49.8,"B"
31170,2010,"의왕시","비수도권",49.5,"B"
31170,2011,"의왕시","비수도권",48.5,"B"
31170,2012,"의왕시","비수도권",43.4,"C"
31170,2013,"의왕시","비수도권",39,"D"
31170,2014,"의왕시","비수도권",41.8,"C"
31170,2015,"의왕시","비수도권",43.1,"C"
31170,2016,"의왕시","비수도권",46.4,"B"
31170,2017,"의왕시","비수도권",42,"C"
31170,2018,"의왕시","비수도권",37.3,"D"
31170,2019,"의왕시","비수도권",38.2,"D"
31170,2020,"의왕시","비수도권",53.7,"B"
31170,2021,"의왕시","비수도권",42.8,"C"
31070,2008,"평택시","비수도권",45.9,"B"
31070,2009,"평택시","비수도권",46.4,"B"
31070,2010,"평택시","비수도권",45,"B"
31070,2011,"평택시","비수도권",41.2,"C"
31070,2012,"평택시","비수도권",40,"C"
31070,2013,"평택시","비수도권",43.6,"C"
31070,2014,"평택시","비수도권",39.2,"D"
31070,2015,"평택시","비수도권",41.5,"C"
31070,2016,"평택시","비수도권",41.3,"C"
31070,2017,"평택시","비수도권",38,"D"
31070,2018,"평택시","비수도권",34.3,"D"
31070,2019,"평택시","비수도권",33.5,"D"
31070,2020,"평택시","비수도권",50.9,"B"
31070,2021,"평택시","비수도권",44.1,"C"
31240,2008,"화성시","비수도권",43.6,"C"
31240,2009,"화성시","비수도권",43.4,"C"
31240,2010,"화성시","비수도권",40.8,"C"
31240,2011,"화성시","비수도권",43.6,"C"
31240,2012,"화성시","비수도권",39.2,"D"
31240,2013,"화성시","비수도권",41.6,"C"
31240,2014,"화성시","비수도권",42.5,"C"
31240,2015,"화성시","비수도권",41.6,"C"
31240,2016,"화성시","비수도권",46,"B"
31240,2017,"화성시","비수도권",45.1,"B"
31240,2018,"화성시","비수도권",47.3,"B"
31240,2019,"화성시","비수도권",41,"C"
31240,2020,"화성시","비수도권",59,"A"
31240,2021,"화성시","비수도권",51.3,"B"
32030,2008,"강릉시","비수도권",42,"C"
32030,2009,"강릉시","비수도권",43,"C"
32030,2010,"강릉시","비수도권",47.4,"B"
32030,2011,"강릉시","비수도권",66.2,"A"
32030,2012,"강릉시","비수도권",55.4,"A"
32030,2013,"강릉시","비수도권",53.6,"B"
32030,2014,"강릉시","비수도권",48,"B"
32030,2015,"강릉시","비수도권",41.5,"C"
32030,2016,"강릉시","비수도권",41.1,"C"
32030,2017,"강릉시","비수도권",42.7,"C"
32030,2018,"강릉시","비수도권",41.5,"C"
32030,2019,"강릉시","비수도권",41.4,"C"
32030,2020,"강릉시","비수도권",52,"B"
32030,2021,"강릉시","비수도권",44.6,"C"
32400,2008,"고성군","비수도권",41.7,"C"
32400,2009,"고성군","비수도권",45.9,"B"
32400,2010,"고성군","비수도권",48.2,"B"
32400,2011,"고성군","비수도권",60.5,"A"
32400,2012,"고성군","비수도권",50.5,"B"
32400,2013,"고성군","비수도권",49.6,"B"
32400,2014,"고성군","비수도권",50.7,"B"
32400,2015,"고성군","비수도권",49.6,"B"
32400,2016,"고성군","비수도권",52.2,"B"
32400,2017,"고성군","비수도권",49.6,"B"
32400,2018,"고성군","비수도권",37.3,"D"
32400,2019,"고성군","비수도권",40.1,"C"
32400,2020,"고성군","비수도권",54.4,"B"
32400,2021,"고성군","비수도권",50.2,"B"
32040,2008,"동해시","비수도권",48.8,"B"
32040,2009,"동해시","비수도권",50.4,"B"
32040,2010,"동해시","비수도권",45.6,"B"
32040,2011,"동해시","비수도권",43.7,"C"
32040,2012,"동해시","비수도권",44.4,"C"
32040,2013,"동해시","비수도권",49.9,"B"
32040,2014,"동해시","비수도권",47.9,"B"
32040,2015,"동해시","비수도권",45.2,"B"
32040,2016,"동해시","비수도권",49.9,"B"
32040,2017,"동해시","비수도권",44.7,"C"
32040,2018,"동해시","비수도권",39.5,"D"
32040,2019,"동해시","비수도권",43.8,"C"
32040,2020,"동해시","비수도권",52.6,"B"
32040,2021,"동해시","비수도권",43.2,"C"
32070,2008,"삼척시","비수도권",54.6,"B"
32070,2009,"삼척시","비수도권",44.4,"C"
32070,2010,"삼척시","비수도권",43.7,"C"
32070,2011,"삼척시","비수도권",49.4,"B"
32070,2012,"삼척시","비수도권",43.4,"C"
32070,2013,"삼척시","비수도권",50.8,"B"
32070,2014,"삼척시","비수도권",39.9,"D"
32070,2015,"삼척시","비수도권",48.6,"B"
32070,2016,"삼척시","비수도권",44.8,"C"
32070,2017,"삼척시","비수도권",50.2,"B"
32070,2018,"삼척시","비수도권",53,"B"
32070,2019,"삼척시","비수도권",46.2,"B"
32070,2020,"삼척시","비수도권",56.2,"A"
32070,2021,"삼척시","비수도권",56.2,"A"
32060,2008,"속초시","비수도권",45.8,"B"
32060,2009,"속초시","비수도권",41.8,"C"
32060,2010,"속초시","비수도권",43.7,"C"
32060,2011,"속초시","비수도권",54.2,"B"
32060,2012,"속초시","비수도권",45.7,"B"
32060,2013,"속초시","비수도권",47,"B"
32060,2014,"속초시","비수도권",42.7,"C"
32060,2015,"속초시","비수도권",46.5,"B"
32060,2016,"속초시","비수도권",47,"B"
32060,2017,"속초시","비수도권",57.8,"A"
32060,2018,"속초시","비수도권",57.5,"A"
32060,2019,"속초시","비수도권",58.4,"A"
32060,2020,"속초시","비수도권",65.5,"A"
32060,2021,"속초시","비수도권",63.6,"A"
32380,2008,"양구군","비수도권",52.5,"B"
32380,2009,"양구군","비수도권",49.4,"B"
32380,2010,"양구군","비수도권",54.6,"B"
32380,2011,"양구군","비수도권",51.6,"B"
32380,2012,"양구군","비수도권",54.9,"B"
32380,2013,"양구군","비수도권",49.8,"B"
32380,2014,"양구군","비수도권",44.7,"C"
32380,2015,"양구군","비수도권",50.3,"B"
32380,2016,"양구군","비수도권",48.1,"B"
32380,2017,"양구군","비수도권",53.4,"B"
32380,2018,"양구군","비수도권",47.1,"B"
32380,2019,"양구군","비수도권",45.5,"B"
32380,2020,"양구군","비수도권",57.7,"A"
32380,2021,"양구군","비수도권",43.6,"C"
32410,2008,"양양군","비수도권",47.5,"B"
32410,2009,"양양군","비수도권",48.5,"B"
32410,2010,"양양군","비수도권",45.8,"B"
32410,2011,"양양군","비수도권",47.5,"B"
32410,2012,"양양군","비수도권",43.7,"C"
32410,2013,"양양군","비수도권",45.6,"B"
32410,2014,"양양군","비수도권",42,"C"
32410,2015,"양양군","비수도권",44.4,"C"
32410,2016,"양양군","비수도권",40.5,"C"
32410,2017,"양양군","비수도권",52.3,"B"
32410,2018,"양양군","비수도권",50,"B"
32410,2019,"양양군","비수도권",55,"A"
32410,2020,"양양군","비수도권",68,"A"
32410,2021,"양양군","비수도권",53.3,"B"
32330,2008,"영월군","비수도권",43.3,"C"
32330,2009,"영월군","비수도권",37.1,"D"
32330,2010,"영월군","비수도권",45,"B"
32330,2011,"영월군","비수도권",52.6,"B"
32330,2012,"영월군","비수도권",53.4,"B"
32330,2013,"영월군","비수도권",50.9,"B"
32330,2014,"영월군","비수도권",47.2,"B"
32330,2015,"영월군","비수도권",43.1,"C"
32330,2016,"영월군","비수도권",42.5,"C"
32330,2017,"영월군","비수도권",41.2,"C"
32330,2018,"영월군","비수도권",41.6,"C"
32330,2019,"영월군","비수도권",41.5,"C"
32330,2020,"영월군","비수도권",53.1,"B"
32330,2021,"영월군","비수도권",45.5,"B"
32020,2008,"원주시","비수도권",55,"A"
32020,2009,"원주시","비수도권",38.8,"D"
32020,2010,"원주시","비수도권",42.8,"C"
32020,2011,"원주시","비수도권",44.2,"C"
32020,2012,"원주시","비수도권",38.6,"D"
32020,2013,"원주시","비수도권",48.3,"B"
32020,2014,"원주시","비수도권",43.9,"C"
32020,2015,"원주시","비수도권",41.4,"C"
32020,2016,"원주시","비수도권",42.4,"C"
32020,2017,"원주시","비수도권",38.8,"D"
32020,2018,"원주시","비수도권",42.2,"C"
32020,2019,"원주시","비수도권",40.6,"C"
32020,2020,"원주시","비수도권",47.6,"B"
32020,2021,"원주시","비수도권",46.3,"B"
32390,2008,"인제군","비수도권",55,"A"
32390,2009,"인제군","비수도권",51.5,"B"
32390,2010,"인제군","비수도권",52,"B"
32390,2011,"인제군","비수도권",50.2,"B"
32390,2012,"인제군","비수도권",57.7,"A"
32390,2013,"인제군","비수도권",58.2,"A"
32390,2014,"인제군","비수도권",54.6,"B"
32390,2015,"인제군","비수도권",59.6,"A"
32390,2016,"인제군","비수도권",49.1,"B"
32390,2017,"인제군","비수도권",51.4,"B"
32390,2018,"인제군","비수도권",42.8,"C"
32390,2019,"인제군","비수도권",47.5,"B"
32390,2020,"인제군","비수도권",56,"A"
32390,2021,"인제군","비수도권",48.7,"B"
32350,2008,"정선군","비수도권",41.4,"C"
32350,2009,"정선군","비수도권",40.1,"C"
32350,2010,"정선군","비수도권",40.6,"C"
32350,2011,"정선군","비수도권",45.9,"B"
32350,2012,"정선군","비수도권",45,"B"
32350,2013,"정선군","비수도권",52.5,"B"
32350,2014,"정선군","비수도권",48.6,"B"
32350,2015,"정선군","비수도권",50,"B"
32350,2016,"정선군","비수도권",43.4,"C"
32350,2017,"정선군","비수도권",41.6,"C"
32350,2018,"정선군","비수도권",45.9,"B"
32350,2019,"정선군","비수도권",45.9,"B"
32350,2020,"정선군","비수도권",49.3,"B"
32350,2021,"정선군","비수도권",41.8,"C"
32360,2008,"철원군","비수도권",44.4,"C"
32360,2009,"철원군","비수도권",38.4,"D"
32360,2010,"철원군","비수도권",46.1,"B"
32360,2011,"철원군","비수도권",56.3,"A"
32360,2012,"철원군","비수도권",65.4,"A"
32360,2013,"철원군","비수도권",58.8,"A"
32360,2014,"철원군","비수도권",55.7,"A"
32360,2015,"철원군","비수도권",56.7,"A"
32360,2016,"철원군","비수도권",51.6,"B"
32360,2017,"철원군","비수도권",46.7,"B"
32360,2018,"철원군","비수도권",49.2,"B"
32360,2019,"철원군","비수도권",44.1,"C"
32360,2020,"철원군","비수도권",61.6,"A"
32360,2021,"철원군","비수도권",53.4,"B"
32010,2008,"춘천시","비수도권",44.7,"C"
32010,2009,"춘천시","비수도권",52.2,"B"
32010,2010,"춘천시","비수도권",57,"A"
32010,2011,"춘천시","비수도권",49,"B"
32010,2012,"춘천시","비수도권",49.1,"B"
32010,2013,"춘천시","비수도권",50.5,"B"
32010,2014,"춘천시","비수도권",47.5,"B"
32010,2015,"춘천시","비수도권",47.8,"B"
32010,2016,"춘천시","비수도권",42.1,"C"
32010,2017,"춘천시","비수도권",50.6,"B"
32010,2018,"춘천시","비수도권",49.8,"B"
32010,2019,"춘천시","비수도권",44.7,"C"
32010,2020,"춘천시","비수도권",59.9,"A"
32010,2021,"춘천시","비수도권",48.5,"B"
32050,2008,"태백시","비수도권",41.5,"C"
32050,2009,"태백시","비수도권",40,"C"
32050,2010,"태백시","비수도권",40.6,"C"
32050,2011,"태백시","비수도권",41.3,"C"
32050,2012,"태백시","비수도권",43.9,"C"
32050,2013,"태백시","비수도권",50.6,"B"
32050,2014,"태백시","비수도권",38.9,"D"
32050,2015,"태백시","비수도권",42,"C"
32050,2016,"태백시","비수도권",39.2,"D"
32050,2017,"태백시","비수도권",46.2,"B"
32050,2018,"태백시","비수도권",43,"C"
32050,2019,"태백시","비수도권",34.8,"D"
32050,2020,"태백시","비수도권",52.2,"B"
32050,2021,"태백시","비수도권",49.3,"B"
32340,2008,"평창군","비수도권",51.2,"B"
32340,2009,"평창군","비수도권",46.6,"B"
32340,2010,"평창군","비수도권",43.6,"C"
32340,2011,"평창군","비수도권",49.1,"B"
32340,2012,"평창군","비수도권",40.8,"C"
32340,2013,"평창군","비수도권",48.9,"B"
32340,2014,"평창군","비수도권",42.7,"C"
32340,2015,"평창군","비수도권",46.9,"B"
32340,2016,"평창군","비수도권",38.7,"D"
32340,2017,"평창군","비수도권",43.8,"C"
32340,2018,"평창군","비수도권",42.7,"C"
32340,2019,"평창군","비수도권",34.4,"D"
32340,2020,"평창군","비수도권",53.7,"B"
32340,2021,"평창군","비수도권",46.4,"B"
32310,2008,"홍천군","비수도권",43.5,"C"
32310,2009,"홍천군","비수도권",46.9,"B"
32310,2010,"홍천군","비수도권",40.9,"C"
32310,2011,"홍천군","비수도권",49.8,"B"
32310,2012,"홍천군","비수도권",39.8,"D"
32310,2013,"홍천군","비수도권",43.3,"C"
32310,2014,"홍천군","비수도권",44.1,"C"
32310,2015,"홍천군","비수도권",44.1,"C"
32310,2016,"홍천군","비수도권",43.9,"C"
32310,2017,"홍천군","비수도권",40.2,"C"
32310,2018,"홍천군","비수도권",36.9,"D"
32310,2019,"홍천군","비수도권",39.2,"D"
32310,2020,"홍천군","비수도권",56.4,"A"
32310,2021,"홍천군","비수도권",45.7,"B"
32370,2008,"화천군","비수도권",37.1,"D"
32370,2009,"화천군","비수도권",43.7,"C"
32370,2010,"화천군","비수도권",54.2,"B"
32370,2011,"화천군","비수도권",57.4,"A"
32370,2012,"화천군","비수도권",59,"A"
32370,2013,"화천군","비수도권",53.7,"B"
32370,2014,"화천군","비수도권",53.6,"B"
32370,2015,"화천군","비수도권",45.5,"B"
32370,2016,"화천군","비수도권",50,"B"
32370,2017,"화천군","비수도권",49.5,"B"
32370,2018,"화천군","비수도권",49.5,"B"
32370,2019,"화천군","비수도권",52.1,"B"
32370,2020,"화천군","비수도권",69.7,"A"
32370,2021,"화천군","비수도권",53.9,"B"
32320,2008,"횡성군","비수도권",43.5,"C"
32320,2009,"횡성군","비수도권",46.8,"B"
32320,2010,"횡성군","비수도권",46.7,"B"
32320,2011,"횡성군","비수도권",52.1,"B"
32320,2012,"횡성군","비수도권",41,"C"
32320,2013,"횡성군","비수도권",46.9,"B"
32320,2014,"횡성군","비수도권",42.2,"C"
32320,2015,"횡성군","비수도권",46.4,"B"
32320,2016,"횡성군","비수도권",48.5,"B"
32320,2017,"횡성군","비수도권",42.1,"C"
32320,2018,"횡성군","비수도권",47,"B"
32320,2019,"횡성군","비수도권",60.1,"A"
32320,2020,"횡성군","비수도권",50.5,"B"
32320,2021,"횡성군","비수도권",46.8,"B"
33360,2008,"괴산군","비수도권",56,"A"
33360,2009,"괴산군","비수도권",58.6,"A"
33360,2010,"괴산군","비수도권",49.3,"B"
33360,2011,"괴산군","비수도권",52.5,"B"
33360,2012,"괴산군","비수도권",41.3,"C"
33360,2013,"괴산군","비수도권",46,"B"
33360,2014,"괴산군","비수도권",42.7,"C"
33360,2015,"괴산군","비수도권",52.6,"B"
33360,2016,"괴산군","비수도권",49,"B"
33360,2017,"괴산군","비수도권",44.1,"C"
33360,2018,"괴산군","비수도권",45.2,"B"
33360,2019,"괴산군","비수도권",46.9,"B"
33360,2020,"괴산군","비수도권",53.5,"B"
33360,2021,"괴산군","비수도권",45.1,"B"
33380,2008,"단양군","비수도권",64.5,"A"
33380,2009,"단양군","비수도권",61.3,"A"
33380,2010,"단양군","비수도권",64.6,"A"
33380,2011,"단양군","비수도권",54.8,"B"
33380,2012,"단양군","비수도권",48.4,"B"
33380,2013,"단양군","비수도권",58.5,"A"
33380,2014,"단양군","비수도권",51.4,"B"
33380,2015,"단양군","비수도권",54.1,"B"
33380,2016,"단양군","비수도권",44.3,"C"
33380,2017,"단양군","비수도권",46.4,"B"
33380,2018,"단양군","비수도권",44.5,"C"
